run,tag,step,value
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12854,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12855,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12856,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12857,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12858,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12859,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12860,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12861,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12862,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12863,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12864,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12865,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12866,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12867,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12868,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12869,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12870,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12871,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12872,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12873,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12874,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12875,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12876,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12877,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12878,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12879,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12880,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12881,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12882,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12883,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12884,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12885,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12886,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12887,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12888,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12889,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12890,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12891,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12892,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12893,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12894,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12895,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12896,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12897,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12898,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12899,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12900,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12901,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12902,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12903,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12904,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12905,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12906,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12907,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12908,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12909,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12910,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12911,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12912,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12913,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12914,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12915,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12916,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12917,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12918,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12919,97.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12920,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12921,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12922,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12923,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12924,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12925,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12926,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12927,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12928,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12929,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12930,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12931,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12932,87.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12933,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12934,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12935,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12936,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12937,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12938,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12939,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12940,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12941,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12942,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12943,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12944,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12945,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12946,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12947,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12948,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12949,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12950,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12951,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12952,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12953,90.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12954,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12955,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12956,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12957,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12958,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12959,75.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12960,73.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12961,129.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12962,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12963,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12964,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12965,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12966,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12967,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12968,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12969,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12970,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12971,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12972,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12973,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12974,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12975,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12976,102.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12977,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12978,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12979,73.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12980,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12981,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12982,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12983,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12984,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12985,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12986,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12987,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12988,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12989,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12990,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12991,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12992,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12993,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12994,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12995,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12996,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12997,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12998,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,12999,97.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13000,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13001,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13002,89.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13003,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13004,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13005,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13006,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13007,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13008,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13009,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13010,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13011,63.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13012,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13013,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13014,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13015,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13016,84.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13017,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13018,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13019,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13020,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13021,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13022,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13023,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13024,103.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13025,82.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13026,132.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13027,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13028,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13029,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13030,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13031,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13032,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13033,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13034,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13035,83.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13036,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13037,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13038,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13039,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13040,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13041,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13042,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13043,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13044,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13045,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13046,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13047,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13048,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13049,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13050,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13051,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13052,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13053,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13054,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13055,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13056,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13057,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13058,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13059,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13060,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13061,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13062,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13063,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13064,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13065,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13066,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13067,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13068,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13069,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13070,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13071,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13072,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13073,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13074,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13075,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13076,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13077,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13078,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13079,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13080,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13081,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13082,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13083,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13084,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13085,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13086,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13087,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13088,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13089,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13090,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13091,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13092,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13093,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13094,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13095,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13096,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13097,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13098,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13099,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13100,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13101,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13102,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13103,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13104,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13105,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13106,48.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13107,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13108,87.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13109,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13110,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13111,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13112,79.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13113,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13114,88.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13115,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13116,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13117,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13118,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13119,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13120,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13121,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13122,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13123,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13124,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13125,122.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13126,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13127,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13128,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13129,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13130,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13131,109.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13132,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13133,76.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13134,79.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13135,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13136,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13137,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13138,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13139,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13140,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13141,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13142,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13143,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13144,137.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13145,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13146,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13147,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13148,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13149,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13150,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13151,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13152,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13153,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13154,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13155,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13156,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13157,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13158,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13159,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13160,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13161,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13162,76.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13163,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13164,87.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13165,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13166,91.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13167,96.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13168,117.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13169,113.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13170,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13171,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13172,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13173,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13174,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13175,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13176,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13177,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13178,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13179,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13180,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13181,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13182,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13183,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13184,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13185,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,13186,117.0
